location,date,population,new_vaccinations,rolling_vaccinations
Vietnam,12/06/2020,97338583,NULL,14754
Vietnam,12/07/2020,97338583,NULL,14754
Vietnam,12/08/2020,97338583,NULL,14754
Vietnam,12/09/2020,97338583,NULL,14754
Vietnam,12/10/2020,97338583,NULL,14754
Vietnam,12/11/2020,97338583,NULL,14754
Vietnam,12/12/2020,97338583,NULL,14754
Vietnam,13/01/2021,97338583,NULL,14754
Vietnam,13/02/2020,97338583,NULL,14754
Vietnam,13/02/2021,97338583,NULL,14754
Vietnam,13/03/2020,97338583,NULL,14754
Vietnam,13/03/2021,97338583,4793,19547
Vietnam,13/04/2020,97338583,NULL,19547
Vietnam,13/04/2021,97338583,890,20437
Vietnam,13/05/2020,97338583,NULL,20437
Vietnam,13/06/2020,97338583,NULL,20437
Vietnam,13/07/2020,97338583,NULL,20437
Vietnam,13/08/2020,97338583,NULL,20437
Vietnam,13/09/2020,97338583,NULL,20437
Vietnam,13/10/2020,97338583,NULL,20437
Vietnam,13/11/2020,97338583,NULL,20437
Vietnam,13/12/2020,97338583,NULL,20437
Vietnam,14/01/2021,97338583,NULL,20437
Vietnam,14/02/2020,97338583,NULL,20437
Vietnam,14/02/2021,97338583,NULL,20437
Vietnam,14/03/2020,97338583,NULL,20437
Vietnam,14/03/2021,97338583,1564,22001
Vietnam,14/04/2020,97338583,NULL,22001
Vietnam,14/04/2021,97338583,1889,23890
Vietnam,14/05/2020,97338583,NULL,23890
Vietnam,14/06/2020,97338583,NULL,23890
Vietnam,14/07/2020,97338583,NULL,23890
Vietnam,14/08/2020,97338583,NULL,23890
Vietnam,14/09/2020,97338583,NULL,23890
Vietnam,14/10/2020,97338583,NULL,23890
Vietnam,14/11/2020,97338583,NULL,23890
Vietnam,14/12/2020,97338583,NULL,23890
Vietnam,15/01/2021,97338583,NULL,23890
Vietnam,15/02/2020,97338583,NULL,23890
Vietnam,15/02/2021,97338583,NULL,23890
Vietnam,15/03/2020,97338583,NULL,23890
Vietnam,15/03/2021,97338583,4260,28150
Vietnam,15/04/2020,97338583,NULL,28150
Vietnam,15/04/2021,97338583,1730,29880
Vietnam,15/05/2020,97338583,NULL,29880
Vietnam,15/06/2020,97338583,NULL,29880
Vietnam,15/07/2020,97338583,NULL,29880
Vietnam,15/08/2020,97338583,NULL,29880
Vietnam,15/09/2020,97338583,NULL,29880
Vietnam,15/10/2020,97338583,NULL,29880
Vietnam,15/11/2020,97338583,NULL,29880
Vietnam,15/12/2020,97338583,NULL,29880
Vietnam,16/01/2021,97338583,NULL,29880
Vietnam,16/02/2020,97338583,NULL,29880
Vietnam,16/02/2021,97338583,NULL,29880
Vietnam,16/03/2020,97338583,NULL,29880
Vietnam,16/03/2021,97338583,4830,34710
Vietnam,16/04/2020,97338583,NULL,34710
Vietnam,16/04/2021,97338583,2608,37318
Vietnam,16/05/2020,97338583,NULL,37318
Vietnam,16/06/2020,97338583,NULL,37318
Vietnam,16/07/2020,97338583,NULL,37318
Vietnam,16/08/2020,97338583,NULL,37318
Vietnam,16/09/2020,97338583,NULL,37318
Vietnam,16/10/2020,97338583,NULL,37318
Vietnam,16/11/2020,97338583,NULL,37318
Vietnam,16/12/2020,97338583,NULL,37318
Vietnam,17/01/2021,97338583,NULL,37318
Vietnam,17/02/2020,97338583,NULL,37318
Vietnam,17/02/2021,97338583,NULL,37318
Vietnam,17/03/2020,97338583,NULL,37318
Vietnam,17/03/2021,97338583,3359,40677
Vietnam,17/04/2020,97338583,NULL,40677
Vietnam,17/04/2021,97338583,1423,42100
Vietnam,17/05/2020,97338583,NULL,42100
Vietnam,17/06/2020,97338583,NULL,42100
Vietnam,17/07/2020,97338583,NULL,42100
Vietnam,17/08/2020,97338583,NULL,42100
Vietnam,17/09/2020,97338583,NULL,42100
Vietnam,17/10/2020,97338583,NULL,42100
Vietnam,17/11/2020,97338583,NULL,42100
Vietnam,17/12/2020,97338583,NULL,42100
Vietnam,18/01/2021,97338583,NULL,42100
Vietnam,18/02/2020,97338583,NULL,42100
Vietnam,18/02/2021,97338583,NULL,42100
Vietnam,18/03/2020,97338583,NULL,42100
Vietnam,18/03/2021,97338583,3492,45592
Vietnam,18/04/2020,97338583,NULL,45592
Vietnam,18/04/2021,97338583,11393,56985
Vietnam,18/05/2020,97338583,NULL,56985
Vietnam,18/06/2020,97338583,NULL,56985
Vietnam,18/07/2020,97338583,NULL,56985
Vietnam,18/08/2020,97338583,NULL,56985
Vietnam,18/09/2020,97338583,NULL,56985
Vietnam,18/10/2020,97338583,NULL,56985
Vietnam,18/11/2020,97338583,NULL,56985
Vietnam,18/12/2020,97338583,NULL,56985
Vietnam,19/01/2021,97338583,NULL,56985
Vietnam,19/02/2020,97338583,NULL,56985
Vietnam,19/02/2021,97338583,NULL,56985
Vietnam,19/03/2020,97338583,NULL,56985
Vietnam,19/03/2021,97338583,3425,60410
Vietnam,19/04/2020,97338583,NULL,60410
Vietnam,19/04/2021,97338583,1675,62085
Vietnam,19/05/2020,97338583,NULL,62085
Vietnam,19/06/2020,97338583,NULL,62085
Vietnam,19/07/2020,97338583,NULL,62085
Vietnam,19/08/2020,97338583,NULL,62085
Vietnam,19/09/2020,97338583,NULL,62085
Vietnam,19/10/2020,97338583,NULL,62085
Vietnam,19/11/2020,97338583,NULL,62085
Vietnam,19/12/2020,97338583,NULL,62085
Vietnam,20/01/2021,97338583,NULL,62085
Vietnam,20/02/2020,97338583,NULL,62085
Vietnam,20/02/2021,97338583,NULL,62085
Vietnam,20/03/2020,97338583,NULL,62085
Vietnam,20/03/2021,97338583,1390,63475
Vietnam,20/04/2020,97338583,NULL,63475
Vietnam,20/04/2021,97338583,26072,89547
Vietnam,20/05/2020,97338583,NULL,89547
Vietnam,20/06/2020,97338583,NULL,89547
Vietnam,20/07/2020,97338583,NULL,89547
Vietnam,20/08/2020,97338583,NULL,89547
Vietnam,20/09/2020,97338583,NULL,89547
Vietnam,20/10/2020,97338583,NULL,89547
Vietnam,20/11/2020,97338583,NULL,89547
Vietnam,20/12/2020,97338583,NULL,89547
Vietnam,21/01/2021,97338583,NULL,89547
Vietnam,21/02/2020,97338583,NULL,89547
Vietnam,21/02/2021,97338583,NULL,89547
Vietnam,21/03/2020,97338583,NULL,89547
Vietnam,21/03/2021,97338583,1530,91077
Vietnam,21/04/2020,97338583,NULL,91077
Vietnam,21/04/2021,97338583,1968,93045
Vietnam,21/05/2020,97338583,NULL,93045
Vietnam,21/06/2020,97338583,NULL,93045
Vietnam,21/07/2020,97338583,NULL,93045
Vietnam,21/08/2020,97338583,NULL,93045
Vietnam,21/09/2020,97338583,NULL,93045
Vietnam,21/10/2020,97338583,NULL,93045
Vietnam,21/11/2020,97338583,NULL,93045
Vietnam,21/12/2020,97338583,NULL,93045
Vietnam,22/01/2021,97338583,NULL,93045
Vietnam,22/02/2020,97338583,NULL,93045
Vietnam,22/02/2021,97338583,NULL,93045
Vietnam,22/03/2020,97338583,NULL,93045
Vietnam,22/03/2021,97338583,2191,95236
Vietnam,22/04/2020,97338583,NULL,95236
Vietnam,22/04/2021,97338583,19713,114949
Vietnam,22/05/2020,97338583,NULL,114949
Vietnam,22/06/2020,97338583,NULL,114949
Vietnam,22/07/2020,97338583,NULL,114949
Vietnam,22/08/2020,97338583,NULL,114949
Vietnam,22/09/2020,97338583,NULL,114949
Vietnam,22/10/2020,97338583,NULL,114949
Vietnam,22/11/2020,97338583,NULL,114949
Vietnam,22/12/2020,97338583,NULL,114949
Vietnam,23/01/2020,97338583,NULL,114949
Vietnam,23/01/2021,97338583,NULL,114949
Vietnam,23/02/2020,97338583,NULL,114949
Vietnam,23/02/2021,97338583,NULL,114949
Vietnam,23/03/2020,97338583,NULL,114949
Vietnam,23/03/2021,97338583,1829,116778
Vietnam,23/04/2020,97338583,NULL,116778
Vietnam,23/04/2021,97338583,47427,164205
Vietnam,23/05/2020,97338583,NULL,164205
Vietnam,23/06/2020,97338583,NULL,164205
Vietnam,23/07/2020,97338583,NULL,164205
Vietnam,23/08/2020,97338583,NULL,164205
Vietnam,23/09/2020,97338583,NULL,164205
Vietnam,23/10/2020,97338583,NULL,164205
Vietnam,23/11/2020,97338583,NULL,164205
Vietnam,23/12/2020,97338583,NULL,164205
Vietnam,24/01/2020,97338583,NULL,164205
Vietnam,24/01/2021,97338583,NULL,164205
Vietnam,24/02/2020,97338583,NULL,164205
Vietnam,24/02/2021,97338583,NULL,164205
Vietnam,24/03/2020,97338583,NULL,164205
Vietnam,24/03/2021,97338583,1906,166111
Vietnam,24/04/2020,97338583,NULL,166111
Vietnam,24/04/2021,97338583,22935,189046
Vietnam,24/05/2020,97338583,NULL,189046
Vietnam,24/06/2020,97338583,NULL,189046
Vietnam,24/07/2020,97338583,NULL,189046
Vietnam,24/08/2020,97338583,NULL,189046
Vietnam,24/09/2020,97338583,NULL,189046
Vietnam,24/10/2020,97338583,NULL,189046
Vietnam,24/11/2020,97338583,NULL,189046
Vietnam,24/12/2020,97338583,NULL,189046
Vietnam,25/01/2020,97338583,NULL,189046
Vietnam,25/01/2021,97338583,NULL,189046
Vietnam,25/02/2020,97338583,NULL,189046
Vietnam,25/02/2021,97338583,NULL,189046
Vietnam,25/03/2020,97338583,NULL,189046
Vietnam,25/03/2021,97338583,2408,191454
Vietnam,25/04/2020,97338583,NULL,191454
Vietnam,25/04/2021,97338583,10660,202114
Vietnam,25/05/2020,97338583,NULL,202114
Vietnam,25/06/2020,97338583,NULL,202114
Vietnam,25/07/2020,97338583,NULL,202114
Vietnam,25/08/2020,97338583,NULL,202114
Vietnam,25/09/2020,97338583,NULL,202114
Vietnam,25/10/2020,97338583,NULL,202114
Vietnam,25/11/2020,97338583,NULL,202114
Vietnam,25/12/2020,97338583,NULL,202114
Vietnam,26/01/2020,97338583,NULL,202114
Vietnam,26/01/2021,97338583,NULL,202114
Vietnam,26/02/2020,97338583,NULL,202114
Vietnam,26/02/2021,97338583,NULL,202114
Vietnam,26/03/2020,97338583,NULL,202114
Vietnam,26/03/2021,97338583,1775,203889
Vietnam,26/04/2020,97338583,NULL,203889
Vietnam,26/04/2021,97338583,50104,253993
Vietnam,26/05/2020,97338583,NULL,253993
Vietnam,26/06/2020,97338583,NULL,253993
Vietnam,26/07/2020,97338583,NULL,253993
Vietnam,26/08/2020,97338583,NULL,253993
Vietnam,26/09/2020,97338583,NULL,253993
Vietnam,26/10/2020,97338583,NULL,253993
Vietnam,26/11/2020,97338583,NULL,253993
Vietnam,26/12/2020,97338583,NULL,253993
Vietnam,27/01/2020,97338583,NULL,253993
Vietnam,27/01/2021,97338583,NULL,253993
Vietnam,27/02/2020,97338583,NULL,253993
Vietnam,27/02/2021,97338583,NULL,253993
Vietnam,27/03/2020,97338583,NULL,253993
Vietnam,27/03/2021,97338583,278,254271
Vietnam,27/04/2020,97338583,NULL,254271
Vietnam,27/04/2021,97338583,59056,313327
Vietnam,27/05/2020,97338583,NULL,313327
Vietnam,27/06/2020,97338583,NULL,313327
Vietnam,27/07/2020,97338583,NULL,313327
Vietnam,27/08/2020,97338583,NULL,313327
Vietnam,27/09/2020,97338583,NULL,313327
Vietnam,27/10/2020,97338583,NULL,313327
Vietnam,27/11/2020,97338583,NULL,313327
Vietnam,27/12/2020,97338583,NULL,313327
Vietnam,28/01/2020,97338583,NULL,313327
Vietnam,28/01/2021,97338583,NULL,313327
Vietnam,28/02/2020,97338583,NULL,313327
Vietnam,28/02/2021,97338583,NULL,313327
Vietnam,28/03/2020,97338583,NULL,313327
Vietnam,28/03/2021,97338583,862,314189
Vietnam,28/04/2020,97338583,NULL,314189
Vietnam,28/04/2021,97338583,106846,421035
Vietnam,28/05/2020,97338583,NULL,421035
Vietnam,28/06/2020,97338583,NULL,421035
Vietnam,28/07/2020,97338583,NULL,421035
Vietnam,28/08/2020,97338583,NULL,421035
Vietnam,28/09/2020,97338583,NULL,421035
Vietnam,28/10/2020,97338583,NULL,421035
Vietnam,28/11/2020,97338583,NULL,421035
Vietnam,28/12/2020,97338583,NULL,421035
Vietnam,29/01/2020,97338583,NULL,421035
Vietnam,29/01/2021,97338583,NULL,421035
Vietnam,29/02/2020,97338583,NULL,421035
Vietnam,29/03/2020,97338583,NULL,421035
Vietnam,29/03/2021,97338583,1276,422311
Vietnam,29/04/2020,97338583,NULL,422311
Vietnam,29/04/2021,97338583,80797,503108
Vietnam,29/05/2020,97338583,NULL,503108
Vietnam,29/06/2020,97338583,NULL,503108
Vietnam,29/07/2020,97338583,NULL,503108
Vietnam,29/08/2020,97338583,NULL,503108
Vietnam,29/09/2020,97338583,NULL,503108
Vietnam,29/10/2020,97338583,NULL,503108
Vietnam,29/11/2020,97338583,NULL,503108
Vietnam,29/12/2020,97338583,NULL,503108
Vietnam,30/01/2020,97338583,NULL,503108
Vietnam,30/01/2021,97338583,NULL,503108
Vietnam,30/03/2020,97338583,NULL,503108
Vietnam,30/03/2021,97338583,1840,504948
Vietnam,30/04/2020,97338583,NULL,504948
Vietnam,30/04/2021,97338583,NULL,504948
Vietnam,30/05/2020,97338583,NULL,504948
Vietnam,30/06/2020,97338583,NULL,504948
Vietnam,30/07/2020,97338583,NULL,504948
Vietnam,30/08/2020,97338583,NULL,504948
Vietnam,30/09/2020,97338583,NULL,504948
Vietnam,30/10/2020,97338583,NULL,504948
Vietnam,30/11/2020,97338583,NULL,504948
Vietnam,30/12/2020,97338583,NULL,504948
Vietnam,31/01/2020,97338583,NULL,504948
Vietnam,31/01/2021,97338583,NULL,504948
Vietnam,31/03/2020,97338583,NULL,504948
Vietnam,31/03/2021,97338583,1487,506435
Vietnam,31/05/2020,97338583,NULL,506435
Vietnam,31/07/2020,97338583,NULL,506435
Vietnam,31/08/2020,97338583,NULL,506435
Vietnam,31/10/2020,97338583,NULL,506435
Vietnam,31/12/2020,97338583,NULL,506435
