location,date,population,total_cases,total_deaths,infection_rate,death_rate
Cambodia,09/01/2021,16718971,391,NULL,0.0023,NULL
Cambodia,10/01/2021,16718971,391,NULL,0.0023,NULL
Cambodia,11/01/2021,16718971,392,NULL,0.0023,NULL
Cambodia,12/01/2021,16718971,398,NULL,0.0024,NULL
Cambodia,13/01/2021,16718971,411,NULL,0.0025,NULL
Cambodia,14/01/2021,16718971,426,NULL,0.0025,NULL
Cambodia,15/01/2021,16718971,436,NULL,0.0026,NULL
Cambodia,16/01/2021,16718971,439,NULL,0.0026,NULL
Cambodia,17/01/2021,16718971,439,NULL,0.0026,NULL
Cambodia,18/01/2021,16718971,441,NULL,0.0026,NULL
Cambodia,19/01/2021,16718971,448,NULL,0.0027,NULL
Cambodia,20/01/2021,16718971,453,NULL,0.0027,NULL
Cambodia,21/01/2021,16718971,456,NULL,0.0027,NULL
Cambodia,22/01/2021,16718971,456,NULL,0.0027,NULL
Cambodia,23/01/2021,16718971,458,NULL,0.0027,NULL
Cambodia,24/01/2021,16718971,458,NULL,0.0027,NULL
Cambodia,25/01/2021,16718971,460,NULL,0.0028,NULL
Cambodia,26/01/2021,16718971,460,NULL,0.0028,NULL
Cambodia,27/01/2021,16718971,460,NULL,0.0028,NULL
Cambodia,28/01/2021,16718971,463,NULL,0.0028,NULL
Cambodia,29/01/2021,16718971,463,NULL,0.0028,NULL
Cambodia,30/01/2021,16718971,465,NULL,0.0028,NULL
Cambodia,31/01/2021,16718971,466,NULL,0.0028,NULL
Cambodia,01/02/2021,16718971,466,NULL,0.0028,NULL
Cambodia,02/02/2021,16718971,466,NULL,0.0028,NULL
Cambodia,03/02/2021,16718971,467,NULL,0.0028,NULL
Cambodia,04/02/2021,16718971,470,NULL,0.0028,NULL
Cambodia,05/02/2021,16718971,472,NULL,0.0028,NULL
Cambodia,06/02/2021,16718971,474,NULL,0.0028,NULL
Cambodia,07/02/2021,16718971,474,NULL,0.0028,NULL
Cambodia,08/02/2021,16718971,476,NULL,0.0028,NULL
Cambodia,09/02/2021,16718971,476,NULL,0.0028,NULL
Cambodia,10/02/2021,16718971,478,NULL,0.0029,NULL
Cambodia,11/02/2021,16718971,479,NULL,0.0029,NULL
Cambodia,12/02/2021,16718971,479,NULL,0.0029,NULL
Cambodia,13/02/2021,16718971,479,NULL,0.0029,NULL
Cambodia,14/02/2021,16718971,479,NULL,0.0029,NULL
Cambodia,15/02/2021,16718971,479,NULL,0.0029,NULL
Cambodia,16/02/2021,16718971,479,NULL,0.0029,NULL
Cambodia,17/02/2021,16718971,483,NULL,0.0029,NULL
Cambodia,18/02/2021,16718971,484,NULL,0.0029,NULL
Cambodia,19/02/2021,16718971,484,NULL,0.0029,NULL
Cambodia,20/02/2021,16718971,533,NULL,0.0032,NULL
Cambodia,21/02/2021,16718971,568,NULL,0.0034,NULL
Cambodia,22/02/2021,16718971,593,NULL,0.0035,NULL
Cambodia,23/02/2021,16718971,633,NULL,0.0038,NULL
Cambodia,24/02/2021,16718971,697,NULL,0.0042,NULL
Cambodia,25/02/2021,16718971,741,NULL,0.0044,NULL
Cambodia,26/02/2021,16718971,767,NULL,0.0046,NULL
Cambodia,27/02/2021,16718971,805,NULL,0.0048,NULL
Cambodia,28/02/2021,16718971,820,NULL,0.0049,NULL
Cambodia,01/03/2021,16718971,844,NULL,0.0050,NULL
Cambodia,02/03/2021,16718971,878,NULL,0.0053,NULL
Cambodia,03/03/2021,16718971,909,NULL,0.0054,NULL
Cambodia,04/03/2021,16718971,932,NULL,0.0056,NULL
Cambodia,05/03/2021,16718971,953,NULL,0.0057,NULL
Cambodia,06/03/2021,16718971,987,NULL,0.0059,NULL
Cambodia,07/03/2021,16718971,1011,NULL,0.0060,NULL
Cambodia,08/03/2021,16718971,1011,NULL,0.0060,NULL
Cambodia,09/03/2021,16718971,1124,NULL,0.0067,NULL
Cambodia,10/03/2021,16718971,1163,NULL,0.0070,NULL
Cambodia,11/03/2021,16718971,1225,1,0.0073,0.0816326530612245
Cambodia,12/03/2021,16718971,1264,1,0.0076,0.07911392405063292
Cambodia,13/03/2021,16718971,1305,1,0.0078,0.07662835249042146
Cambodia,14/03/2021,16718971,1325,1,0.0079,0.07547169811320754
Cambodia,15/03/2021,16718971,1325,1,0.0079,0.07547169811320754
Cambodia,16/03/2021,16718971,1505,1,0.0090,0.0664451827242525
Cambodia,17/03/2021,16718971,1541,1,0.0092,0.06489292667099286
Cambodia,18/03/2021,16718971,1578,1,0.0094,0.06337135614702154
Cambodia,19/03/2021,16718971,1578,2,0.0094,0.12674271229404308
Cambodia,20/03/2021,16718971,1578,2,0.0094,0.12674271229404308
Cambodia,21/03/2021,16718971,1753,3,0.0105,0.17113519680547634
Cambodia,22/03/2021,16718971,1788,4,0.0107,0.22371364653243847
Cambodia,23/03/2021,16718971,1817,5,0.0109,0.27517886626307103
Cambodia,24/03/2021,16718971,1872,5,0.0112,0.2670940170940171
Cambodia,25/03/2021,16718971,1872,5,0.0112,0.2670940170940171
Cambodia,26/03/2021,16718971,1968,8,0.0118,0.40650406504065045
Cambodia,27/03/2021,16718971,2147,8,0.0128,0.37261294829995345
Cambodia,28/03/2021,16718971,2233,10,0.0134,0.44782803403493054
Cambodia,29/03/2021,16718971,2378,11,0.0142,0.4625735912531539
Cambodia,30/03/2021,16718971,2440,11,0.0146,0.4508196721311476
Cambodia,31/03/2021,16718971,2440,11,0.0146,0.4508196721311476
